position,token,char_start,char_end,region,weight,index
389,<|reserved_special_token_15|>,0,0,pad,0.0,19
390,<|reserved_special_token_15|>,0,0,pad,0.0,19
391,<|reserved_special_token_15|>,0,0,pad,0.0,19
392,<|reserved_special_token_15|>,0,0,pad,0.0,19
393,<|reserved_special_token_15|>,0,0,pad,0.0,19
394,<|reserved_special_token_15|>,0,0,pad,0.0,19
395,<|reserved_special_token_15|>,0,0,pad,0.0,19
396,<|reserved_special_token_15|>,0,0,pad,0.0,19
397,<|reserved_special_token_15|>,0,0,pad,0.0,19
398,<|reserved_special_token_15|>,0,0,pad,0.0,19
399,<|reserved_special_token_15|>,0,0,pad,0.0,19
400,<|reserved_special_token_15|>,0,0,pad,0.0,19
401,<|reserved_special_token_15|>,0,0,pad,0.0,19
402,<|reserved_special_token_15|>,0,0,pad,0.0,19
403,<|reserved_special_token_15|>,0,0,pad,0.0,19
404,<|reserved_special_token_15|>,0,0,pad,0.0,19
405,<|reserved_special_token_15|>,0,0,pad,0.0,19
406,<|reserved_special_token_15|>,0,0,pad,0.0,19
407,<|reserved_special_token_15|>,0,0,pad,0.0,19
408,<|reserved_special_token_15|>,0,0,pad,0.0,19
409,<|reserved_special_token_15|>,0,0,pad,0.0,19
410,<|reserved_special_token_15|>,0,0,pad,0.0,19
411,<|reserved_special_token_15|>,0,0,pad,0.0,19
412,<|reserved_special_token_15|>,0,0,pad,0.0,19
413,<|reserved_special_token_15|>,0,0,pad,0.0,19
414,<|reserved_special_token_15|>,0,0,pad,0.0,19
415,<|reserved_special_token_15|>,0,0,pad,0.0,19
416,<|reserved_special_token_15|>,0,0,pad,0.0,19
417,<|reserved_special_token_15|>,0,0,pad,0.0,19
418,<|reserved_special_token_15|>,0,0,pad,0.0,19
419,<|reserved_special_token_15|>,0,0,pad,0.0,19
420,<|reserved_special_token_15|>,0,0,pad,0.0,19
421,<|reserved_special_token_15|>,0,0,pad,0.0,19
422,<|reserved_special_token_15|>,0,0,pad,0.0,19
423,<|reserved_special_token_15|>,0,0,pad,0.0,19
424,<|reserved_special_token_15|>,0,0,pad,0.0,19
425,<|reserved_special_token_15|>,0,0,pad,0.0,19
426,<|reserved_special_token_15|>,0,0,pad,0.0,19
427,<|reserved_special_token_15|>,0,0,pad,0.0,19
428,<|reserved_special_token_15|>,0,0,pad,0.0,19
429,<|reserved_special_token_15|>,0,0,pad,0.0,19
430,<|reserved_special_token_15|>,0,0,pad,0.0,19
431,<|reserved_special_token_15|>,0,0,pad,0.0,19
432,<|reserved_special_token_15|>,0,0,pad,0.0,19
433,<|reserved_special_token_15|>,0,0,pad,0.0,19
434,<|reserved_special_token_15|>,0,0,pad,0.0,19
435,<|reserved_special_token_15|>,0,0,pad,0.0,19
436,<|reserved_special_token_15|>,0,0,pad,0.0,19
437,<|reserved_special_token_15|>,0,0,pad,0.0,19
438,<|reserved_special_token_15|>,0,0,pad,0.0,19
439,<|reserved_special_token_15|>,0,0,pad,0.0,19
440,<|reserved_special_token_15|>,0,0,pad,0.0,19
441,<|reserved_special_token_15|>,0,0,pad,0.0,19
442,<|reserved_special_token_15|>,0,0,pad,0.0,19
443,<|reserved_special_token_15|>,0,0,pad,0.0,19
444,<|reserved_special_token_15|>,0,0,pad,0.0,19
445,<|reserved_special_token_15|>,0,0,pad,0.0,19
446,<|reserved_special_token_15|>,0,0,pad,0.0,19
447,<|reserved_special_token_15|>,0,0,pad,0.0,19
448,<|reserved_special_token_15|>,0,0,pad,0.0,19
449,<|reserved_special_token_15|>,0,0,pad,0.0,19
450,<|reserved_special_token_15|>,0,0,pad,0.0,19
451,<|reserved_special_token_15|>,0,0,pad,0.0,19
452,<|reserved_special_token_15|>,0,0,pad,0.0,19
453,<|reserved_special_token_15|>,0,0,pad,0.0,19
454,<|reserved_special_token_15|>,0,0,pad,0.0,19
455,<|reserved_special_token_15|>,0,0,pad,0.0,19
456,<|reserved_special_token_15|>,0,0,pad,0.0,19
457,<|reserved_special_token_15|>,0,0,pad,0.0,19
458,<|reserved_special_token_15|>,0,0,pad,0.0,19
459,<|reserved_special_token_15|>,0,0,pad,0.0,19
460,<|reserved_special_token_15|>,0,0,pad,0.0,19
461,<|reserved_special_token_15|>,0,0,pad,0.0,19
462,<|reserved_special_token_15|>,0,0,pad,0.0,19
463,<|reserved_special_token_15|>,0,0,pad,0.0,19
464,<|reserved_special_token_15|>,0,0,pad,0.0,19
465,<|reserved_special_token_15|>,0,0,pad,0.0,19
466,<|reserved_special_token_15|>,0,0,pad,0.0,19
467,<|reserved_special_token_15|>,0,0,pad,0.0,19
468,<|reserved_special_token_15|>,0,0,pad,0.0,19
469,<|reserved_special_token_15|>,0,0,pad,0.0,19
470,<|reserved_special_token_15|>,0,0,pad,0.0,19
471,<|reserved_special_token_15|>,0,0,pad,0.0,19
472,<|reserved_special_token_15|>,0,0,pad,0.0,19
473,<|reserved_special_token_15|>,0,0,pad,0.0,19
474,<|reserved_special_token_15|>,0,0,pad,0.0,19
475,<|reserved_special_token_15|>,0,0,pad,0.0,19
476,<|reserved_special_token_15|>,0,0,pad,0.0,19
477,<|reserved_special_token_15|>,0,0,pad,0.0,19
478,<|reserved_special_token_15|>,0,0,pad,0.0,19
479,<|reserved_special_token_15|>,0,0,pad,0.0,19
480,<|reserved_special_token_15|>,0,0,pad,0.0,19
481,<|reserved_special_token_15|>,0,0,pad,0.0,19
482,<|reserved_special_token_15|>,0,0,pad,0.0,19
483,<|reserved_special_token_15|>,0,0,pad,0.0,19
484,<|reserved_special_token_15|>,0,0,pad,0.0,19
485,<|reserved_special_token_15|>,0,0,pad,0.0,19
486,<|reserved_special_token_15|>,0,0,pad,0.0,19
487,<|reserved_special_token_15|>,0,0,pad,0.0,19
488,<|reserved_special_token_15|>,0,0,pad,0.0,19
489,<|reserved_special_token_15|>,0,0,pad,0.0,19
490,<|reserved_special_token_15|>,0,0,pad,0.0,19
491,<|reserved_special_token_15|>,0,0,pad,0.0,19
492,<|reserved_special_token_15|>,0,0,pad,0.0,19
493,<|reserved_special_token_15|>,0,0,pad,0.0,19
494,<|reserved_special_token_15|>,0,0,pad,0.0,19
495,<|reserved_special_token_15|>,0,0,pad,0.0,19
496,<|reserved_special_token_15|>,0,0,pad,0.0,19
497,<|reserved_special_token_15|>,0,0,pad,0.0,19
498,<|reserved_special_token_15|>,0,0,pad,0.0,19
499,<|reserved_special_token_15|>,0,0,pad,0.0,19
500,<|reserved_special_token_15|>,0,0,pad,0.0,19
501,<|reserved_special_token_15|>,0,0,pad,0.0,19
502,<|reserved_special_token_15|>,0,0,pad,0.0,19
503,<|reserved_special_token_15|>,0,0,pad,0.0,19
504,<|reserved_special_token_15|>,0,0,pad,0.0,19
505,<|reserved_special_token_15|>,0,0,pad,0.0,19
506,<|reserved_special_token_15|>,0,0,pad,0.0,19
507,<|reserved_special_token_15|>,0,0,pad,0.0,19
508,<|reserved_special_token_15|>,0,0,pad,0.0,19
509,<|reserved_special_token_15|>,0,0,pad,0.0,19
510,<|reserved_special_token_15|>,0,0,pad,0.0,19
511,<|reserved_special_token_15|>,0,0,pad,0.0,19
0,<|begin_of_text|>,0,0,special,5.8864079619525e-05,20
1,I,0,1,noise,2.409788521617884e-06,20
2,âĢĻm,1,3,noise,5.25170719356538e-07,20
3,Ġhoping,3,10,noise,3.5219798064645147e-06,20
4,Ġyou,10,14,noise,2.8976080557185924e-07,20
5,Ġcan,14,18,noise,4.24538399101948e-07,20
6,Ġclarify,18,26,noise,1.088443468688638e-06,20
7,",",26,27,noise,1.518081944595906e-06,20
8,ĠI,27,29,original,6.427263770092395e-07,20
9,Ġdid,29,33,original,2.8993218847972457e-07,20
10,Ġnot,33,37,original,2.791317228911794e-06,20
11,Ġget,37,41,original,5.127881649968913e-06,20
12,Ġmy,41,44,original,3.982472117058933e-05,20
13,Ġcard,44,49,original,0.0022267026361078024,20
14,Ġyet,49,53,original,0.3488413393497467,20
15,",",53,54,original,0.2538454234600067,20
16,Ġis,54,57,original,7.230938354041427e-05,20
17,Ġit,57,60,original,0.0009692485327832401,20
18,Ġlost,60,65,original,0.02962026558816433,20
19,?,65,66,original,0.36430737376213074,20
20,<|reserved_special_token_15|>,0,0,pad,0.0,20
21,<|reserved_special_token_15|>,0,0,pad,0.0,20
22,<|reserved_special_token_15|>,0,0,pad,0.0,20
23,<|reserved_special_token_15|>,0,0,pad,0.0,20
24,<|reserved_special_token_15|>,0,0,pad,0.0,20
25,<|reserved_special_token_15|>,0,0,pad,0.0,20
26,<|reserved_special_token_15|>,0,0,pad,0.0,20
27,<|reserved_special_token_15|>,0,0,pad,0.0,20
28,<|reserved_special_token_15|>,0,0,pad,0.0,20
29,<|reserved_special_token_15|>,0,0,pad,0.0,20
30,<|reserved_special_token_15|>,0,0,pad,0.0,20
31,<|reserved_special_token_15|>,0,0,pad,0.0,20
32,<|reserved_special_token_15|>,0,0,pad,0.0,20
33,<|reserved_special_token_15|>,0,0,pad,0.0,20
34,<|reserved_special_token_15|>,0,0,pad,0.0,20
35,<|reserved_special_token_15|>,0,0,pad,0.0,20
36,<|reserved_special_token_15|>,0,0,pad,0.0,20
37,<|reserved_special_token_15|>,0,0,pad,0.0,20
38,<|reserved_special_token_15|>,0,0,pad,0.0,20
39,<|reserved_special_token_15|>,0,0,pad,0.0,20
40,<|reserved_special_token_15|>,0,0,pad,0.0,20
41,<|reserved_special_token_15|>,0,0,pad,0.0,20
42,<|reserved_special_token_15|>,0,0,pad,0.0,20
43,<|reserved_special_token_15|>,0,0,pad,0.0,20
44,<|reserved_special_token_15|>,0,0,pad,0.0,20
45,<|reserved_special_token_15|>,0,0,pad,0.0,20
46,<|reserved_special_token_15|>,0,0,pad,0.0,20
47,<|reserved_special_token_15|>,0,0,pad,0.0,20
48,<|reserved_special_token_15|>,0,0,pad,0.0,20
49,<|reserved_special_token_15|>,0,0,pad,0.0,20
50,<|reserved_special_token_15|>,0,0,pad,0.0,20
51,<|reserved_special_token_15|>,0,0,pad,0.0,20
52,<|reserved_special_token_15|>,0,0,pad,0.0,20
53,<|reserved_special_token_15|>,0,0,pad,0.0,20
54,<|reserved_special_token_15|>,0,0,pad,0.0,20
55,<|reserved_special_token_15|>,0,0,pad,0.0,20
56,<|reserved_special_token_15|>,0,0,pad,0.0,20
57,<|reserved_special_token_15|>,0,0,pad,0.0,20
58,<|reserved_special_token_15|>,0,0,pad,0.0,20
59,<|reserved_special_token_15|>,0,0,pad,0.0,20
60,<|reserved_special_token_15|>,0,0,pad,0.0,20
61,<|reserved_special_token_15|>,0,0,pad,0.0,20
62,<|reserved_special_token_15|>,0,0,pad,0.0,20
63,<|reserved_special_token_15|>,0,0,pad,0.0,20
64,<|reserved_special_token_15|>,0,0,pad,0.0,20
65,<|reserved_special_token_15|>,0,0,pad,0.0,20
66,<|reserved_special_token_15|>,0,0,pad,0.0,20
67,<|reserved_special_token_15|>,0,0,pad,0.0,20
68,<|reserved_special_token_15|>,0,0,pad,0.0,20
69,<|reserved_special_token_15|>,0,0,pad,0.0,20
70,<|reserved_special_token_15|>,0,0,pad,0.0,20
71,<|reserved_special_token_15|>,0,0,pad,0.0,20
72,<|reserved_special_token_15|>,0,0,pad,0.0,20
73,<|reserved_special_token_15|>,0,0,pad,0.0,20
74,<|reserved_special_token_15|>,0,0,pad,0.0,20
75,<|reserved_special_token_15|>,0,0,pad,0.0,20
76,<|reserved_special_token_15|>,0,0,pad,0.0,20
77,<|reserved_special_token_15|>,0,0,pad,0.0,20
78,<|reserved_special_token_15|>,0,0,pad,0.0,20
79,<|reserved_special_token_15|>,0,0,pad,0.0,20
80,<|reserved_special_token_15|>,0,0,pad,0.0,20
81,<|reserved_special_token_15|>,0,0,pad,0.0,20
82,<|reserved_special_token_15|>,0,0,pad,0.0,20
83,<|reserved_special_token_15|>,0,0,pad,0.0,20
84,<|reserved_special_token_15|>,0,0,pad,0.0,20
85,<|reserved_special_token_15|>,0,0,pad,0.0,20
86,<|reserved_special_token_15|>,0,0,pad,0.0,20
87,<|reserved_special_token_15|>,0,0,pad,0.0,20
88,<|reserved_special_token_15|>,0,0,pad,0.0,20
89,<|reserved_special_token_15|>,0,0,pad,0.0,20
90,<|reserved_special_token_15|>,0,0,pad,0.0,20
91,<|reserved_special_token_15|>,0,0,pad,0.0,20
92,<|reserved_special_token_15|>,0,0,pad,0.0,20
93,<|reserved_special_token_15|>,0,0,pad,0.0,20
94,<|reserved_special_token_15|>,0,0,pad,0.0,20
95,<|reserved_special_token_15|>,0,0,pad,0.0,20
96,<|reserved_special_token_15|>,0,0,pad,0.0,20
97,<|reserved_special_token_15|>,0,0,pad,0.0,20
98,<|reserved_special_token_15|>,0,0,pad,0.0,20
99,<|reserved_special_token_15|>,0,0,pad,0.0,20
100,<|reserved_special_token_15|>,0,0,pad,0.0,20
101,<|reserved_special_token_15|>,0,0,pad,0.0,20
102,<|reserved_special_token_15|>,0,0,pad,0.0,20
103,<|reserved_special_token_15|>,0,0,pad,0.0,20
104,<|reserved_special_token_15|>,0,0,pad,0.0,20
105,<|reserved_special_token_15|>,0,0,pad,0.0,20
106,<|reserved_special_token_15|>,0,0,pad,0.0,20
107,<|reserved_special_token_15|>,0,0,pad,0.0,20
108,<|reserved_special_token_15|>,0,0,pad,0.0,20
109,<|reserved_special_token_15|>,0,0,pad,0.0,20
110,<|reserved_special_token_15|>,0,0,pad,0.0,20
111,<|reserved_special_token_15|>,0,0,pad,0.0,20
112,<|reserved_special_token_15|>,0,0,pad,0.0,20
113,<|reserved_special_token_15|>,0,0,pad,0.0,20
114,<|reserved_special_token_15|>,0,0,pad,0.0,20
115,<|reserved_special_token_15|>,0,0,pad,0.0,20
116,<|reserved_special_token_15|>,0,0,pad,0.0,20
117,<|reserved_special_token_15|>,0,0,pad,0.0,20
118,<|reserved_special_token_15|>,0,0,pad,0.0,20
119,<|reserved_special_token_15|>,0,0,pad,0.0,20
120,<|reserved_special_token_15|>,0,0,pad,0.0,20
121,<|reserved_special_token_15|>,0,0,pad,0.0,20
122,<|reserved_special_token_15|>,0,0,pad,0.0,20
123,<|reserved_special_token_15|>,0,0,pad,0.0,20
124,<|reserved_special_token_15|>,0,0,pad,0.0,20
125,<|reserved_special_token_15|>,0,0,pad,0.0,20
126,<|reserved_special_token_15|>,0,0,pad,0.0,20
127,<|reserved_special_token_15|>,0,0,pad,0.0,20
128,<|reserved_special_token_15|>,0,0,pad,0.0,20
129,<|reserved_special_token_15|>,0,0,pad,0.0,20
130,<|reserved_special_token_15|>,0,0,pad,0.0,20
131,<|reserved_special_token_15|>,0,0,pad,0.0,20
132,<|reserved_special_token_15|>,0,0,pad,0.0,20
133,<|reserved_special_token_15|>,0,0,pad,0.0,20
134,<|reserved_special_token_15|>,0,0,pad,0.0,20
135,<|reserved_special_token_15|>,0,0,pad,0.0,20
136,<|reserved_special_token_15|>,0,0,pad,0.0,20
137,<|reserved_special_token_15|>,0,0,pad,0.0,20
138,<|reserved_special_token_15|>,0,0,pad,0.0,20
139,<|reserved_special_token_15|>,0,0,pad,0.0,20
140,<|reserved_special_token_15|>,0,0,pad,0.0,20
141,<|reserved_special_token_15|>,0,0,pad,0.0,20
142,<|reserved_special_token_15|>,0,0,pad,0.0,20
143,<|reserved_special_token_15|>,0,0,pad,0.0,20
144,<|reserved_special_token_15|>,0,0,pad,0.0,20
145,<|reserved_special_token_15|>,0,0,pad,0.0,20
146,<|reserved_special_token_15|>,0,0,pad,0.0,20
147,<|reserved_special_token_15|>,0,0,pad,0.0,20
148,<|reserved_special_token_15|>,0,0,pad,0.0,20
149,<|reserved_special_token_15|>,0,0,pad,0.0,20
150,<|reserved_special_token_15|>,0,0,pad,0.0,20
151,<|reserved_special_token_15|>,0,0,pad,0.0,20
152,<|reserved_special_token_15|>,0,0,pad,0.0,20
153,<|reserved_special_token_15|>,0,0,pad,0.0,20
154,<|reserved_special_token_15|>,0,0,pad,0.0,20
155,<|reserved_special_token_15|>,0,0,pad,0.0,20
156,<|reserved_special_token_15|>,0,0,pad,0.0,20
157,<|reserved_special_token_15|>,0,0,pad,0.0,20
158,<|reserved_special_token_15|>,0,0,pad,0.0,20
159,<|reserved_special_token_15|>,0,0,pad,0.0,20
160,<|reserved_special_token_15|>,0,0,pad,0.0,20
161,<|reserved_special_token_15|>,0,0,pad,0.0,20
162,<|reserved_special_token_15|>,0,0,pad,0.0,20
163,<|reserved_special_token_15|>,0,0,pad,0.0,20
164,<|reserved_special_token_15|>,0,0,pad,0.0,20
165,<|reserved_special_token_15|>,0,0,pad,0.0,20
166,<|reserved_special_token_15|>,0,0,pad,0.0,20
167,<|reserved_special_token_15|>,0,0,pad,0.0,20
168,<|reserved_special_token_15|>,0,0,pad,0.0,20
169,<|reserved_special_token_15|>,0,0,pad,0.0,20
170,<|reserved_special_token_15|>,0,0,pad,0.0,20
171,<|reserved_special_token_15|>,0,0,pad,0.0,20
172,<|reserved_special_token_15|>,0,0,pad,0.0,20
173,<|reserved_special_token_15|>,0,0,pad,0.0,20
174,<|reserved_special_token_15|>,0,0,pad,0.0,20
175,<|reserved_special_token_15|>,0,0,pad,0.0,20
176,<|reserved_special_token_15|>,0,0,pad,0.0,20
177,<|reserved_special_token_15|>,0,0,pad,0.0,20
178,<|reserved_special_token_15|>,0,0,pad,0.0,20
179,<|reserved_special_token_15|>,0,0,pad,0.0,20
180,<|reserved_special_token_15|>,0,0,pad,0.0,20
181,<|reserved_special_token_15|>,0,0,pad,0.0,20
182,<|reserved_special_token_15|>,0,0,pad,0.0,20
183,<|reserved_special_token_15|>,0,0,pad,0.0,20
184,<|reserved_special_token_15|>,0,0,pad,0.0,20
185,<|reserved_special_token_15|>,0,0,pad,0.0,20
186,<|reserved_special_token_15|>,0,0,pad,0.0,20
187,<|reserved_special_token_15|>,0,0,pad,0.0,20
188,<|reserved_special_token_15|>,0,0,pad,0.0,20
189,<|reserved_special_token_15|>,0,0,pad,0.0,20
190,<|reserved_special_token_15|>,0,0,pad,0.0,20
191,<|reserved_special_token_15|>,0,0,pad,0.0,20
192,<|reserved_special_token_15|>,0,0,pad,0.0,20
193,<|reserved_special_token_15|>,0,0,pad,0.0,20
194,<|reserved_special_token_15|>,0,0,pad,0.0,20
195,<|reserved_special_token_15|>,0,0,pad,0.0,20
196,<|reserved_special_token_15|>,0,0,pad,0.0,20
197,<|reserved_special_token_15|>,0,0,pad,0.0,20
198,<|reserved_special_token_15|>,0,0,pad,0.0,20
199,<|reserved_special_token_15|>,0,0,pad,0.0,20
200,<|reserved_special_token_15|>,0,0,pad,0.0,20
201,<|reserved_special_token_15|>,0,0,pad,0.0,20
202,<|reserved_special_token_15|>,0,0,pad,0.0,20
203,<|reserved_special_token_15|>,0,0,pad,0.0,20
204,<|reserved_special_token_15|>,0,0,pad,0.0,20
205,<|reserved_special_token_15|>,0,0,pad,0.0,20
206,<|reserved_special_token_15|>,0,0,pad,0.0,20
207,<|reserved_special_token_15|>,0,0,pad,0.0,20
208,<|reserved_special_token_15|>,0,0,pad,0.0,20
209,<|reserved_special_token_15|>,0,0,pad,0.0,20
210,<|reserved_special_token_15|>,0,0,pad,0.0,20
211,<|reserved_special_token_15|>,0,0,pad,0.0,20
212,<|reserved_special_token_15|>,0,0,pad,0.0,20
213,<|reserved_special_token_15|>,0,0,pad,0.0,20
214,<|reserved_special_token_15|>,0,0,pad,0.0,20
215,<|reserved_special_token_15|>,0,0,pad,0.0,20
216,<|reserved_special_token_15|>,0,0,pad,0.0,20
217,<|reserved_special_token_15|>,0,0,pad,0.0,20
218,<|reserved_special_token_15|>,0,0,pad,0.0,20
219,<|reserved_special_token_15|>,0,0,pad,0.0,20
220,<|reserved_special_token_15|>,0,0,pad,0.0,20
221,<|reserved_special_token_15|>,0,0,pad,0.0,20
222,<|reserved_special_token_15|>,0,0,pad,0.0,20
223,<|reserved_special_token_15|>,0,0,pad,0.0,20
224,<|reserved_special_token_15|>,0,0,pad,0.0,20
225,<|reserved_special_token_15|>,0,0,pad,0.0,20
226,<|reserved_special_token_15|>,0,0,pad,0.0,20
227,<|reserved_special_token_15|>,0,0,pad,0.0,20
228,<|reserved_special_token_15|>,0,0,pad,0.0,20
229,<|reserved_special_token_15|>,0,0,pad,0.0,20
230,<|reserved_special_token_15|>,0,0,pad,0.0,20
231,<|reserved_special_token_15|>,0,0,pad,0.0,20
232,<|reserved_special_token_15|>,0,0,pad,0.0,20
233,<|reserved_special_token_15|>,0,0,pad,0.0,20
234,<|reserved_special_token_15|>,0,0,pad,0.0,20
235,<|reserved_special_token_15|>,0,0,pad,0.0,20
236,<|reserved_special_token_15|>,0,0,pad,0.0,20
237,<|reserved_special_token_15|>,0,0,pad,0.0,20
238,<|reserved_special_token_15|>,0,0,pad,0.0,20
239,<|reserved_special_token_15|>,0,0,pad,0.0,20
240,<|reserved_special_token_15|>,0,0,pad,0.0,20
241,<|reserved_special_token_15|>,0,0,pad,0.0,20
242,<|reserved_special_token_15|>,0,0,pad,0.0,20
243,<|reserved_special_token_15|>,0,0,pad,0.0,20
244,<|reserved_special_token_15|>,0,0,pad,0.0,20
245,<|reserved_special_token_15|>,0,0,pad,0.0,20
246,<|reserved_special_token_15|>,0,0,pad,0.0,20
247,<|reserved_special_token_15|>,0,0,pad,0.0,20
248,<|reserved_special_token_15|>,0,0,pad,0.0,20
249,<|reserved_special_token_15|>,0,0,pad,0.0,20
250,<|reserved_special_token_15|>,0,0,pad,0.0,20
251,<|reserved_special_token_15|>,0,0,pad,0.0,20
252,<|reserved_special_token_15|>,0,0,pad,0.0,20
253,<|reserved_special_token_15|>,0,0,pad,0.0,20
254,<|reserved_special_token_15|>,0,0,pad,0.0,20
255,<|reserved_special_token_15|>,0,0,pad,0.0,20
256,<|reserved_special_token_15|>,0,0,pad,0.0,20
257,<|reserved_special_token_15|>,0,0,pad,0.0,20
258,<|reserved_special_token_15|>,0,0,pad,0.0,20
259,<|reserved_special_token_15|>,0,0,pad,0.0,20
260,<|reserved_special_token_15|>,0,0,pad,0.0,20
261,<|reserved_special_token_15|>,0,0,pad,0.0,20
262,<|reserved_special_token_15|>,0,0,pad,0.0,20
263,<|reserved_special_token_15|>,0,0,pad,0.0,20
264,<|reserved_special_token_15|>,0,0,pad,0.0,20
265,<|reserved_special_token_15|>,0,0,pad,0.0,20
266,<|reserved_special_token_15|>,0,0,pad,0.0,20
267,<|reserved_special_token_15|>,0,0,pad,0.0,20
268,<|reserved_special_token_15|>,0,0,pad,0.0,20
269,<|reserved_special_token_15|>,0,0,pad,0.0,20
270,<|reserved_special_token_15|>,0,0,pad,0.0,20
271,<|reserved_special_token_15|>,0,0,pad,0.0,20
272,<|reserved_special_token_15|>,0,0,pad,0.0,20
273,<|reserved_special_token_15|>,0,0,pad,0.0,20
274,<|reserved_special_token_15|>,0,0,pad,0.0,20
275,<|reserved_special_token_15|>,0,0,pad,0.0,20
276,<|reserved_special_token_15|>,0,0,pad,0.0,20
277,<|reserved_special_token_15|>,0,0,pad,0.0,20
278,<|reserved_special_token_15|>,0,0,pad,0.0,20
279,<|reserved_special_token_15|>,0,0,pad,0.0,20
280,<|reserved_special_token_15|>,0,0,pad,0.0,20
281,<|reserved_special_token_15|>,0,0,pad,0.0,20
282,<|reserved_special_token_15|>,0,0,pad,0.0,20
283,<|reserved_special_token_15|>,0,0,pad,0.0,20
284,<|reserved_special_token_15|>,0,0,pad,0.0,20
285,<|reserved_special_token_15|>,0,0,pad,0.0,20
286,<|reserved_special_token_15|>,0,0,pad,0.0,20
287,<|reserved_special_token_15|>,0,0,pad,0.0,20
288,<|reserved_special_token_15|>,0,0,pad,0.0,20
289,<|reserved_special_token_15|>,0,0,pad,0.0,20
290,<|reserved_special_token_15|>,0,0,pad,0.0,20
291,<|reserved_special_token_15|>,0,0,pad,0.0,20
292,<|reserved_special_token_15|>,0,0,pad,0.0,20
293,<|reserved_special_token_15|>,0,0,pad,0.0,20
294,<|reserved_special_token_15|>,0,0,pad,0.0,20
295,<|reserved_special_token_15|>,0,0,pad,0.0,20
296,<|reserved_special_token_15|>,0,0,pad,0.0,20
297,<|reserved_special_token_15|>,0,0,pad,0.0,20
298,<|reserved_special_token_15|>,0,0,pad,0.0,20
299,<|reserved_special_token_15|>,0,0,pad,0.0,20
300,<|reserved_special_token_15|>,0,0,pad,0.0,20
301,<|reserved_special_token_15|>,0,0,pad,0.0,20
302,<|reserved_special_token_15|>,0,0,pad,0.0,20
303,<|reserved_special_token_15|>,0,0,pad,0.0,20
304,<|reserved_special_token_15|>,0,0,pad,0.0,20
305,<|reserved_special_token_15|>,0,0,pad,0.0,20
306,<|reserved_special_token_15|>,0,0,pad,0.0,20
307,<|reserved_special_token_15|>,0,0,pad,0.0,20
308,<|reserved_special_token_15|>,0,0,pad,0.0,20
309,<|reserved_special_token_15|>,0,0,pad,0.0,20
310,<|reserved_special_token_15|>,0,0,pad,0.0,20
311,<|reserved_special_token_15|>,0,0,pad,0.0,20
312,<|reserved_special_token_15|>,0,0,pad,0.0,20
313,<|reserved_special_token_15|>,0,0,pad,0.0,20
314,<|reserved_special_token_15|>,0,0,pad,0.0,20
315,<|reserved_special_token_15|>,0,0,pad,0.0,20
316,<|reserved_special_token_15|>,0,0,pad,0.0,20
317,<|reserved_special_token_15|>,0,0,pad,0.0,20
318,<|reserved_special_token_15|>,0,0,pad,0.0,20
319,<|reserved_special_token_15|>,0,0,pad,0.0,20
320,<|reserved_special_token_15|>,0,0,pad,0.0,20
321,<|reserved_special_token_15|>,0,0,pad,0.0,20
322,<|reserved_special_token_15|>,0,0,pad,0.0,20
323,<|reserved_special_token_15|>,0,0,pad,0.0,20
324,<|reserved_special_token_15|>,0,0,pad,0.0,20
325,<|reserved_special_token_15|>,0,0,pad,0.0,20
326,<|reserved_special_token_15|>,0,0,pad,0.0,20
327,<|reserved_special_token_15|>,0,0,pad,0.0,20
328,<|reserved_special_token_15|>,0,0,pad,0.0,20
329,<|reserved_special_token_15|>,0,0,pad,0.0,20
330,<|reserved_special_token_15|>,0,0,pad,0.0,20
331,<|reserved_special_token_15|>,0,0,pad,0.0,20
332,<|reserved_special_token_15|>,0,0,pad,0.0,20
333,<|reserved_special_token_15|>,0,0,pad,0.0,20
334,<|reserved_special_token_15|>,0,0,pad,0.0,20
335,<|reserved_special_token_15|>,0,0,pad,0.0,20
336,<|reserved_special_token_15|>,0,0,pad,0.0,20
337,<|reserved_special_token_15|>,0,0,pad,0.0,20
338,<|reserved_special_token_15|>,0,0,pad,0.0,20
339,<|reserved_special_token_15|>,0,0,pad,0.0,20
340,<|reserved_special_token_15|>,0,0,pad,0.0,20
341,<|reserved_special_token_15|>,0,0,pad,0.0,20
342,<|reserved_special_token_15|>,0,0,pad,0.0,20
343,<|reserved_special_token_15|>,0,0,pad,0.0,20
344,<|reserved_special_token_15|>,0,0,pad,0.0,20
345,<|reserved_special_token_15|>,0,0,pad,0.0,20
346,<|reserved_special_token_15|>,0,0,pad,0.0,20
347,<|reserved_special_token_15|>,0,0,pad,0.0,20
348,<|reserved_special_token_15|>,0,0,pad,0.0,20
349,<|reserved_special_token_15|>,0,0,pad,0.0,20
350,<|reserved_special_token_15|>,0,0,pad,0.0,20
351,<|reserved_special_token_15|>,0,0,pad,0.0,20
352,<|reserved_special_token_15|>,0,0,pad,0.0,20
353,<|reserved_special_token_15|>,0,0,pad,0.0,20
354,<|reserved_special_token_15|>,0,0,pad,0.0,20
355,<|reserved_special_token_15|>,0,0,pad,0.0,20
356,<|reserved_special_token_15|>,0,0,pad,0.0,20
357,<|reserved_special_token_15|>,0,0,pad,0.0,20
358,<|reserved_special_token_15|>,0,0,pad,0.0,20
359,<|reserved_special_token_15|>,0,0,pad,0.0,20
